"Fo";"Fofunkcio";"Funkcio";"Fejezet";"Cim";"Alcim";"Jogcim1";"Jogcim2";"Ecs";"Ke";"Nev";"Kiadas";"Bevetel";"Tamogatas";"AHTT"
FALSE;"F03";"F03b";"FJ14";7;0;0;0;1;5;"Egyéb mûködési célú kiadások";"811,2";;;1580
FALSE;"F03";"F03b";"FJ14";7;0;0;0;2;0;"Felhalmozási költségvetés";"";;;1580
FALSE;"F03";"F03b";"FJ14";7;0;0;0;2;6;"Beruházások";"6328,5";;;1580
FALSE;"F03";"F03b";"FJ14";7;0;0;0;2;7;"Felújítások";"451,7";;;1580
FALSE;"F03";"F03b";"FJ14";7;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";"105";;;1580
FALSE;"F03";"F03b";"FJ14";8;0;0;0;0;0;"Alkotmányvédelmi Hivatal";"";47,4;7671,6;648
FALSE;"F03";"F03b";"FJ14";8;0;0;0;1;0;"Mûködési költségvetés";"";;;648
FALSE;"F03";"F03b";"FJ14";8;0;0;0;1;1;"Személyi juttatások";"5331,2";;;648
FALSE;"F03";"F03b";"FJ14";8;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"1450,7";;;648
FALSE;"F03";"F03b";"FJ14";8;0;0;0;1;3;"Dologi kiadások";"810,4";;;648
FALSE;"F03";"F03b";"FJ14";8;0;0;0;1;5;"Egyéb mûködési célú kiadások";"0,3";;;648
FALSE;"F03";"F03b";"FJ14";8;0;0;0;2;0;"Felhalmozási költségvetés";"";;;648
FALSE;"F03";"F03b";"FJ14";8;0;0;0;2;6;"Beruházások";"106,4";;;648
FALSE;"F03";"F03b";"FJ14";8;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";"20";;;648
FALSE;"F03";"F03b";"FJ14";9;0;0;0;0;0;"Nemzetbiztonsági Szakszolgálat";"";220,6;17677,7;19370
FALSE;"F03";"F03b";"FJ14";9;0;0;0;1;0;"Mûködési költségvetés";"";;;19370
FALSE;"F03";"F03b";"FJ14";9;0;0;0;1;1;"Személyi juttatások";"10153,8";;;19370
FALSE;"F03";"F03b";"FJ14";9;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"2640,3";;;19370
FALSE;"F03";"F03b";"FJ14";9;0;0;0;1;3;"Dologi kiadások";"2354,9";;;19370
FALSE;"F03";"F03b";"FJ14";9;0;0;0;1;5;"Egyéb mûködési célú kiadások";"0,4";;;19370
FALSE;"F03";"F03b";"FJ14";9;0;0;0;2;0;"Felhalmozási költségvetés";"";;;19370
FALSE;"F03";"F03b";"FJ14";9;0;0;0;2;6;"Beruházások";"2705";;;19370
FALSE;"F03";"F03b";"FJ14";9;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";"43,9";;;19370
FALSE;"F03";"F03b";"FJ14";10;0;0;0;0;0;"Szervezett Bûnözés Elleni Koordinációs Központ";"";;416,8;235006
FALSE;"F03";"F03b";"FJ14";10;0;0;0;1;0;"Mûködési költségvetés";"";;;235006
FALSE;"F03";"F03b";"FJ14";10;0;0;0;1;1;"Személyi juttatások";"82,9";;;235006
FALSE;"F03";"F03b";"FJ14";10;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"24";;;235006
FALSE;"F03";"F03b";"FJ14";10;0;0;0;1;3;"Dologi kiadások";"290,3";;;235006
FALSE;"F03";"F03b";"FJ14";10;0;0;0;2;0;"Felhalmozási költségvetés";"";;;235006
FALSE;"F03";"F03b";"FJ14";10;0;0;0;2;6;"Beruházások";"19,6";;;235006
FALSE;"F03";"F03c";"FJ14";12;0;0;0;0;0;"BM Országos Katasztrófavédelmi Fõigazgatóság";"";2633,2;53706,3;1711
FALSE;"F03";"F03c";"FJ14";12;0;0;0;1;0;"Mûködési költségvetés";"";;;1711
FALSE;"F03";"F03c";"FJ14";12;0;0;0;1;1;"Személyi juttatások";"37349,1";;;1711
FALSE;"F03";"F03c";"FJ14";12;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"9274,1";;;1711
FALSE;"F03";"F03c";"FJ14";12;0;0;0;1;3;"Dologi kiadások";"5366,7";;;1711
FALSE;"F03";"F03c";"FJ14";12;0;0;0;1;5;"Egyéb mûködési célú kiadások";"18,4";;;1711
FALSE;"F03";"F03c";"FJ14";12;0;0;0;2;0;"Felhalmozási költségvetés";"";;;1711
FALSE;"F03";"F03c";"FJ14";12;0;0;0;2;6;"Beruházások";"3706,5";;;1711
FALSE;"F03";"F03c";"FJ14";12;0;0;0;2;7;"Felújítások";"606,7";;;1711
FALSE;"F03";"F03c";"FJ14";12;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";"18";;;1711
FALSE;"F06";"F06g";"FJ14";13;0;0;0;0;0;"Bevándorlási és Állampolgársági Hivatal";"";104,4;8640,7;1755
FALSE;"F06";"F06g";"FJ14";13;0;0;0;1;0;"Mûködési költségvetés";"";;;1755
FALSE;"F06";"F06g";"FJ14";13;0;0;0;1;1;"Személyi juttatások";"3469,2";;;1755
FALSE;"F06";"F06g";"FJ14";13;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"927,6";;;1755
FALSE;"F06";"F06g";"FJ14";13;0;0;0;1;3;"Dologi kiadások";"3456,4";;;1755
FALSE;"F06";"F06g";"FJ14";13;0;0;0;1;4;"Ellátottak pénzbeli juttatásai";"110,1";;;1755
FALSE;"F06";"F06g";"FJ14";13;0;0;0;1;5;"Egyéb mûködési célú kiadások";"568,8";;;1755
FALSE;"F06";"F06g";"FJ14";13;0;0;0;2;0;"Felhalmozási költségvetés";"";;;1755
FALSE;"F06";"F06g";"FJ14";13;0;0;0;2;6;"Beruházások";"213";;;1755
FALSE;"F04";"F04d";"FJ14";15;0;0;0;0;0;"BM Nemzetközi Oktatási Központ";"";414,5;634,3;236630
FALSE;"F04";"F04d";"FJ14";15;0;0;0;1;0;"Mûködési költségvetés";"";;;236630
FALSE;"F04";"F04d";"FJ14";15;0;0;0;1;1;"Személyi juttatások";"330,7";;;236630
FALSE;"F04";"F04d";"FJ14";15;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"93";;;236630
FALSE;"F04";"F04d";"FJ14";15;0;0;0;1;3;"Dologi kiadások";"596,7";;;236630
FALSE;"F04";"F04d";"FJ14";15;0;0;0;1;5;"Egyéb mûködési célú kiadások";"15,4";;;236630
FALSE;"F04";"F04d";"FJ14";15;0;0;0;2;0;"Felhalmozási költségvetés";"";;;236630
FALSE;"F04";"F04d";"FJ14";15;0;0;0;2;6;"Beruházások";"5";;;236630
FALSE;"F04";"F04d";"FJ14";15;0;0;0;2;7;"Felújítások";"8";;;236630
FALSE;"F14";"F14";"FJ14";17;0;0;0;0;0;"Vízügyi Igazgatóságok";"";2940,7;23636,3;330039
FALSE;"F14";"F14";"FJ14";17;0;0;0;1;0;"Mûködési költségvetés";"";;;330039
FALSE;"F14";"F14";"FJ14";17;0;0;0;1;1;"Személyi juttatások";"10325";;;330039
FALSE;"F14";"F14";"FJ14";17;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"2809,2";;;330039
FALSE;"F14";"F14";"FJ14";17;0;0;0;1;3;"Dologi kiadások";"12636,3";;;330039
FALSE;"F14";"F14";"FJ14";17;0;0;0;2;0;"Felhalmozási költségvetés";"";;;330039
FALSE;"F14";"F14";"FJ14";17;0;0;0;2;6;"Beruházások";"806,5";;;330039
FALSE;"F01";"F01f";"FJ14";18;0;0;0;0;0;"Közigazgatási és Elektronikus Közszolgáltatások Központi Hivatala";"";10423,6;23171,3;1766
FALSE;"F01";"F01f";"FJ14";18;0;0;0;1;0;"Mûködési költségvetés";"";;;1766
FALSE;"F01";"F01f";"FJ14";18;0;0;0;1;1;"Személyi juttatások";"3721,3";;;1766
FALSE;"F01";"F01f";"FJ14";18;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"930,3";;;1766
FALSE;"F01";"F01f";"FJ14";18;0;0;0;1;3;"Dologi kiadások";"25831,1";;;1766
FALSE;"F01";"F01f";"FJ14";18;0;0;0;2;0;"Felhalmozási költségvetés";"";;;1766
FALSE;"F01";"F01f";"FJ14";18;0;0;0;2;6;"Beruházások";"3025,6";;;1766
FALSE;"F01";"F01f";"FJ14";18;0;0;0;2;7;"Felújítások";"86,6";;;1766
FALSE;"F16";"F16";"FJ14";20;0;0;0;0;0;"Fejezeti kezelésû elõirányzatok";"";;;3748
FALSE;"F16";"F16";"FJ14";20;1;0;0;0;0;"Ágazati célfeladatok";"";;;3760
FALSE;"F03";"F03b";"FJ14";20;1;2;0;0;0;"Energia-racionalizálás";"100,3";100,3;;237778
FALSE;"F03";"F03b";"FJ14";20;1;27;0;0;0;"Európai Uniós és nemzetközi projektek/programok megvalósításához kapcsolódó kiadások";"1194,8";410;784,8;284756
FALSE;"F13";"F13b";"FJ14";20;1;50;0;0;0;"Víz-, környezeti és természeti katasztrófa kárelhárítás";"260";;260;256501
FALSE;"F12";"F12c";"FJ14";20;1;56;0;0;0;"Kormányzati infokommunikációs szolgáltatások";"21501,1";;21501,1;347762
FALSE;"F07";"F07";"FJ14";20;1;57;0;0;0;"Regionális víziközmû rendszerek állami kötelezettségei és a pályázati fejlesztéséhez szükséges önerõ";"7,5";;7,5;281912
FALSE;"F13";"F13b";"FJ14";20;1;58;0;0;0;"Balatoni regionális víziközmû-hálózat fejlesztése";"7,5";;7,5;31721
FALSE;"F13";"F13b";"FJ14";20;1;59;0;0;0;"Ivóvízbázis-védelmi Program végrehajtása";"20,5";;20,5;256478
FALSE;"F07";"F07";"FJ14";20;1;60;0;0;0;"Ivóvíz-minõség javító program";"41,1";;41,1;256489
FALSE;"F06";"F06g";"FJ14";20;1;61;0;0;0;"Integrációs támogatás elismert menekültek, oltalmazottak részére";"107,1";;107,1;352228
FALSE;"F08";"F08f";"FJ14";20;2;0;0;0;0;"Alapítványok és társadalmi önszervezõdések támogatása";"";;;32003
FALSE;"F16";"F16";"FJ14";20;2;2;0;0;0;"Társadalmi önszervezõdések támogatása";"";;;296980
FALSE;"F03";"F03b";"FJ14";20;2;2;3;0;0;"Országos Polgárõr Szövetség";"1050";;1050;251212
FALSE;"F03";"F03c";"FJ14";20;2;2;5;0;0;"Önkéntes tûzoltóegyesületek és mentõszervezetek támogatása";"600";;600;29054
FALSE;"F08";"F08f";"FJ14";20;2;2;11;0;0;"Társadalmi szervezetek, alapítványok támogatása";"172";;172;302980
FALSE;"F16";"F16";"FJ14";20;9;0;0;0;0;"Szolidaritási programok";"";;;277378
FALSE;"F06";"F06g";"FJ14";20;9;1;0;0;0;"Európai Menekültügyi Alap";"35";34,9;0,1;277389
FALSE;"F06";"F06g";"FJ14";20;9;2;0;0;0;"Integrációs Alap";"48,9";48,8;0,1;277390
FALSE;"F06";"F06g";"FJ14";20;9;3;0;0;0;"Visszatérési Alap";"65,1";65;0,1;277401
FALSE;"F03";"F03b";"FJ14";20;9;4;0;0;0;"Külsõ Határok Alap";"459,6";459,5;0,1;277412
FALSE;"F03";"F03b";"FJ14";20;9;6;0;0;0;"Szolidaritási programokhoz kapcsolódó céltartalék";"91,2";;91,2;302946
FALSE;"F03";"F03c";"FJ14";20;10;0;0;0;0;"Önkormányzati tûzoltóságok normatív támogatása";"1963";;1963;232061
FALSE;"F08";"F08b";"FJ14";20;11;0;0;0;0;"Duna Mûvész Együttesek támogatása";"300";;300;270756
FALSE;"F08";"F08f";"FJ14";20;18;0;0;0;0;"Magyar Rendvédelmi Kar";"50";;50;342684
FALSE;"F03";"F03b";"FJ14";20;19;0;0;0;0;"A Nemzeti Bûnmegelõzési Stratégia feladatrendszerének támogatása";"700";;700;342695
FALSE;"F16";"F16";"FJ14";20;20;0;0;0;0;"Belügyi Alapok";"";;;343295
FALSE;"F03";"F03b";"FJ14";20;20;1;0;0;0;"Belsõ Biztonsági Alap";"6248,8";948,2;5300,6;342651
FALSE;"F06";"F06g";"FJ14";20;20;2;0;0;0;"Menekültügyi, Migrációs és Integrációs Alap";"2023";371,9;1651,1;342662
FALSE;"F03";"F03b";"FJ14";20;20;3;0;0;0;"Belügyi Alapok technikai költségkerete";"95";80;15;342673
FALSE;"F01";"F01a";"FJ14";20;21;0;0;0;0;"Fejezeti stabilitási tartalék";"4930,1";;4930,1;352128
FALSE;"F02";"F02";"FJ14";21;0;0;0;0;0;"K-600 hírrendszer mûködtetésére";"55";;;31194
FALSE;"F16";"F16";"FJ15";0;0;0;0;0;0;"XV. NEMZETGAZDASÁGI MINISZTÉRIUM";"";;;6332
FALSE;"F01";"F01a";"FJ15";1;0;0;0;0;0;"Nemzetgazdasági Minisztérium igazgatása";"";9371,8;9423,6;6343
FALSE;"F01";"F01a";"FJ15";1;0;0;0;1;0;"Mûködési költségvetés";"";;;6343
FALSE;"F01";"F01a";"FJ15";1;0;0;0;1;1;"Személyi juttatások";"11729,9";;;6343
FALSE;"F01";"F01a";"FJ15";1;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"3330,7";;;6343
FALSE;"F01";"F01a";"FJ15";1;0;0;0;1;3;"Dologi kiadások";"3263,6";;;6343
FALSE;"F01";"F01a";"FJ15";1;0;0;0;1;5;"Egyéb mûködési célú kiadások";"32,3";;;6343
FALSE;"F01";"F01a";"FJ15";1;0;0;0;2;0;"Felhalmozási költségvetés";"";;;6343
FALSE;"F01";"F01a";"FJ15";1;0;0;0;2;6;"Beruházások";"397,8";;;6343
FALSE;"F01";"F01a";"FJ15";1;0;0;0;2;7;"Felújítások";"2,8";;;6343
FALSE;"F01";"F01a";"FJ15";1;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";"38,3";;;6343
FALSE;"F13";"F13b";"FJ15";3;0;0;0;0;0;"Magyar Kereskedelmi Engedélyezési Hivatal";"";1700;356,4;226055
FALSE;"F13";"F13b";"FJ15";3;0;0;0;1;0;"Mûködési költségvetés";"";;;226055
FALSE;"F13";"F13b";"FJ15";3;0;0;0;1;1;"Személyi juttatások";"1133,5";;;226055
FALSE;"F13";"F13b";"FJ15";3;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"302,4";;;226055
FALSE;"F13";"F13b";"FJ15";3;0;0;0;1;3;"Dologi kiadások";"501,5";;;226055
FALSE;"F13";"F13b";"FJ15";3;0;0;0;1;5;"Egyéb mûködési célú kiadások";"2";;;226055
FALSE;"F13";"F13b";"FJ15";3;0;0;0;2;0;"Felhalmozási költségvetés";"";;;226055
FALSE;"F13";"F13b";"FJ15";3;0;0;0;2;6;"Beruházások";"70";;;226055
FALSE;"F13";"F13b";"FJ15";3;0;0;0;2;7;"Felújítások";"47";;;226055
FALSE;"F01";"F01a";"FJ15";5;0;0;0;0;0;"Közbeszerzési és Ellátási Fõigazgatóság";"";5817,9;10429,4;516
FALSE;"F01";"F01a";"FJ15";5;0;0;0;1;0;"Mûködési költségvetés";"";;;516
FALSE;"F01";"F01a";"FJ15";5;0;0;0;1;1;"Személyi juttatások";"2568,1";;;516
FALSE;"F01";"F01a";"FJ15";5;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"739";;;516
FALSE;"F01";"F01a";"FJ15";5;0;0;0;1;3;"Dologi kiadások";"10840,1";;;516
FALSE;"F01";"F01a";"FJ15";5;0;0;0;1;5;"Egyéb mûködési célú kiadások";"5";;;516
FALSE;"F01";"F01a";"FJ15";5;0;0;0;2;0;"Felhalmozási költségvetés";"";;;516
FALSE;"F01";"F01a";"FJ15";5;0;0;0;2;6;"Beruházások";"665,1";;;516
FALSE;"F01";"F01a";"FJ15";5;0;0;0;2;7;"Felújítások";"1430";;;516
FALSE;"F04";"F04d";"FJ15";6;0;0;0;0;0;"Nemzeti Szakképzési és Felnõttképzési Hivatal";"";786,4;525,1;347895
FALSE;"F04";"F04d";"FJ15";6;0;0;0;1;0;"Mûködési költségvetés";"";;;347895
FALSE;"F04";"F04d";"FJ15";6;0;0;0;1;1;"Személyi juttatások";"596,4";;;347895
FALSE;"F04";"F04d";"FJ15";6;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"120,7";;;347895
FALSE;"F04";"F04d";"FJ15";6;0;0;0;1;3;"Dologi kiadások";"449,7";;;347895
FALSE;"F04";"F04d";"FJ15";6;0;0;0;2;0;"Felhalmozási költségvetés";"";;;347895
FALSE;"F04";"F04d";"FJ15";6;0;0;0;2;6;"Beruházások";"144,7";;;347895
FALSE;"F01";"F01b";"FJ15";8;0;0;0;0;0;"Magyar Államkincstár";"";11651,3;15277,7;237287
FALSE;"F01";"F01b";"FJ15";8;0;0;0;1;0;"Mûködési költségvetés";"";;;237287
FALSE;"F01";"F01b";"FJ15";8;0;0;0;1;1;"Személyi juttatások";"14517,8";;;237287
FALSE;"F01";"F01b";"FJ15";8;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"4407";;;237287
FALSE;"F01";"F01b";"FJ15";8;0;0;0;1;3;"Dologi kiadások";"5124,2";;;237287
FALSE;"F01";"F01b";"FJ15";8;0;0;0;1;5;"Egyéb mûködési célú kiadások";"3,5";;;237287
FALSE;"F01";"F01b";"FJ15";8;0;0;0;2;0;"Felhalmozási költségvetés";"";;;237287
FALSE;"F01";"F01b";"FJ15";8;0;0;0;2;6;"Beruházások";"2471";;;237287
FALSE;"F01";"F01b";"FJ15";8;0;0;0;2;7;"Felújítások";"383,7";;;237287
FALSE;"F01";"F01b";"FJ15";8;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";"21,8";;;237287
FALSE;"F13";"F13b";"FJ15";16;0;0;0;0;0;"Európai Támogatásokat Auditáló Fõigazgatóság";"";1219,2;719,8;294780
FALSE;"F13";"F13b";"FJ15";16;0;0;0;1;0;"Mûködési költségvetés";"";;;294780
FALSE;"F13";"F13b";"FJ15";16;0;0;0;1;1;"Személyi juttatások";"1024,9";;;294780
FALSE;"F13";"F13b";"FJ15";16;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"297,1";;;294780
FALSE;"F13";"F13b";"FJ15";16;0;0;0;1;3;"Dologi kiadások";"444,5";;;294780
FALSE;"F13";"F13b";"FJ15";16;0;0;0;2;0;"Felhalmozási költségvetés";"";;;294780
FALSE;"F13";"F13b";"FJ15";16;0;0;0;2;6;"Beruházások";"172,5";;;294780
FALSE;"F16";"F16";"FJ15";25;0;0;0;0;0;"Fejezeti kezelésû elõirányzatok";"";;;6486
FALSE;"F16";"F16";"FJ15";25;2;0;0;0;0;"Ágazati célelõirányzatok";"";;;6507
FALSE;"F13";"F13b";"FJ15";25;2;5;0;0;0;"Kárrendezési célelõirányzat";"";;;31468
FALSE;"F13";"F13b";"FJ15";25;2;5;1;0;0;"Függõ kár kifizetés";"310";;310;25067
FALSE;"F13";"F13b";"FJ15";25;2;5;2;0;0;"Járadék kifizetés";"3550";;3550;25078
FALSE;"F13";"F13b";"FJ15";25;2;5;3;0;0;"Tõkésítésre kifizetés";"40";;40;59206
FALSE;"F01";"F01b";"FJ15";25;2;7;0;0;0;"Hozzájárulás a könyvvizsgálói közfelügyeleti rendszer mûködtetéséhez";"10";;10;281956
FALSE;"F06";"F06g";"FJ15";25;2;8;0;0;0;"Országos Foglalkoztatási Közhasznú Nonprofit Kft. támogatása";"272,3";;272,3;294702
FALSE;"F04";"F04d";"FJ15";25;2;10;0;0;0;"Szakképzési rendszer átalakításával kapcsolatos kiadások";"1000";;1000;352240
FALSE;"F16";"F16";"FJ15";25;3;0;0;0;0;"Turisztikai feladatok";"";;;348628
FALSE;"F13";"F13b";"FJ15";25;3;2;0;0;0;"Agrármarketing célelõirányzat";"846,9";;846,9;333739
FALSE;"F13";"F13b";"FJ15";25;3;3;0;0;0;"Turisztikai célelõirányzat";"5375";;5375;347784
FALSE;"F16";"F16";"FJ15";25;4;0;0;0;0;"Területfejlesztési feladatok";"";;;280578
FALSE;"F13";"F13a";"FJ15";25;4;1;0;0;0;"Területfejlesztéssel összefüggõ feladatok";"470,6";;470,6;346706
FALSE;"F16";"F16";"FJ15";25;5;0;0;0;0;"Belgazdasági feladatok";"";;;348639
FALSE;"F14";"F14";"FJ15";25;5;1;0;0;0;"Gazdasági Zöldítési Rendszer";"5540,7";;5540,7;347995
FALSE;"F01";"F01a";"FJ15";25;5;3;0;0;0;"Teljesítésigazolási Szakértõi Szerv mûködési támogatása";"151";;151;338151
FALSE;"F02";"F02";"FJ15";25;5;4;0;0;0;"Az ágazat védelmi felkészítésének állami feladatai a honvédelmi törvény alapján";"4,2";;4,2;257256
FALSE;"F13";"F13b";"FJ15";25;5;5;0;0;0;"Nemzetközi szabványosítási és akkreditálási feladatok";"69,8";;69,8;281234
FALSE;"F13";"F13b";"FJ15";25;5;6;0;0;0;"MKIK támogatása";"50";;50;329828
FALSE;"F13";"F13a";"FJ15";25;5;7;0;0;0;"Nemzetgazdasági támogatások";"15000";;15000;349562
FALSE;"F16";"F16";"FJ15";25;7;0;0;0;0;"Egyéb fejezeti kezelésû elõirányzatok";"";;;257656
FALSE;"F01";"F01a";"FJ15";25;7;1;0;0;0;"Magán és egyéb jogi személyek kártérítése";"30";;30;270689
FALSE;"F13";"F13b";"FJ15";25;7;2;0;0;0;"Nemzetközi tagdíjak, nemzetközi kapcsolattal összefüggõ feladatok";"551,5";;551,5;244190
FALSE;"F13";"F13b";"FJ15";25;7;3;0;0;0;"Szervezetátalakítási alap";"493,3";;493,3;297046
FALSE;"F13";"F13b";"FJ15";25;7;4;0;0;0;"Nemzetgazdasági programok";"31,7";;31,7;296880
FALSE;"F01";"F01a";"FJ15";25;7;7;0;0;0;"Fejezeti általános tartalék";"300";;300;269590
FALSE;"F16";"F16";"FJ15";25;8;0;0;0;0;"Európai Területi Együttmûködés (2014-2020)";"";;;349540
FALSE;"F13";"F13a";"FJ15";25;8;1;0;0;0;"Duna Transznacionális Együttmûködési Program";"669,7";309,9;359,8;342873
FALSE;"F13";"F13a";"FJ15";25;8;2;0;0;0;"Közép-európai Transznacionális Együttmûködési Program 2020";"191,1";;191,1;342884
FALSE;"F13";"F13a";"FJ15";25;8;3;0;0;0;"INTERREG EUROPE Interregionális Együttmûködési Program";"98,6";;98,6;342895
FALSE;"F13";"F13a";"FJ15";25;8;4;0;0;0;"INTERACT III Interregionális Együttmûködési Program";"11,3";;11,3;342906
FALSE;"F01";"F01a";"FJ15";25;10;0;0;0;0;"Fejezeti stabilitási tartalék";"641,5";;641,5;352139
FALSE;"F16";"F16";"FJ16";0;0;0;0;0;0;"XVI. NEMZETI ADÓ- ÉS VÁMHIVATAL";"";;;295868
FALSE;"F01";"F01b";"FJ16";1;0;0;0;0;0;"Nemzeti Adó- és Vámhivatal igazgatása";"";2951,1;124408,4;295935
FALSE;"F01";"F01b";"FJ16";1;0;0;0;1;0;"Mûködési költségvetés";"";;;295935
FALSE;"F01";"F01b";"FJ16";1;0;0;0;1;1;"Személyi juttatások";"70993,2";;;295935
FALSE;"F01";"F01b";"FJ16";1;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"19142,8";;;295935
FALSE;"F01";"F01b";"FJ16";1;0;0;0;1;3;"Dologi kiadások";"35079,2";;;295935
FALSE;"F01";"F01b";"FJ16";1;0;0;0;1;4;"Ellátottak pénzbeli juttatásai";"1,8";;;295935
FALSE;"F01";"F01b";"FJ16";1;0;0;0;1;5;"Egyéb mûködési célú kiadások";"59,8";;;295935
FALSE;"F01";"F01b";"FJ16";1;0;0;0;2;0;"Felhalmozási költségvetés";"";;;295935
FALSE;"F01";"F01b";"FJ16";1;0;0;0;2;6;"Beruházások";"337,9";;;295935
FALSE;"F01";"F01b";"FJ16";1;0;0;0;2;7;"Felújítások";"1500";;;295935
FALSE;"F01";"F01b";"FJ16";1;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";"244,8";;;295935
FALSE;"F01";"F01b";"FJ16";2;0;0;0;0;0;"Bûnügyi Fõigazgatóság";"";23,8;8188,2;295946
FALSE;"F01";"F01b";"FJ16";2;0;0;0;1;0;"Mûködési költségvetés";"";;;295946
FALSE;"F01";"F01b";"FJ16";2;0;0;0;1;1;"Személyi juttatások";"5269,6";;;295946
FALSE;"F01";"F01b";"FJ16";2;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"1386,3";;;295946
FALSE;"F01";"F01b";"FJ16";2;0;0;0;1;3;"Dologi kiadások";"1396";;;295946
FALSE;"F01";"F01b";"FJ16";2;0;0;0;2;0;"Felhalmozási költségvetés";"";;;295946
FALSE;"F01";"F01b";"FJ16";2;0;0;0;2;6;"Beruházások";"150,1";;;295946
FALSE;"F01";"F01b";"FJ16";2;0;0;0;2;7;"Felújítások";"10";;;295946
FALSE;"F06";"F06g";"FJ16";3;0;0;0;0;0;"Képzési, Egészségügyi és Kulturális Intézet";"";270,8;2220,4;295979
FALSE;"F06";"F06g";"FJ16";3;0;0;0;1;0;"Mûködési költségvetés";"";;;295979
FALSE;"F06";"F06g";"FJ16";3;0;0;0;1;1;"Személyi juttatások";"1294";;;295979
FALSE;"F06";"F06g";"FJ16";3;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"359,4";;;295979
FALSE;"F06";"F06g";"FJ16";3;0;0;0;1;3;"Dologi kiadások";"744";;;295979
FALSE;"F06";"F06g";"FJ16";3;0;0;0;1;5;"Egyéb mûködési célú kiadások";"0,1";;;295979
FALSE;"F06";"F06g";"FJ16";3;0;0;0;2;0;"Felhalmozási költségvetés";"";;;295979
FALSE;"F06";"F06g";"FJ16";3;0;0;0;2;6;"Beruházások";"63,7";;;295979
FALSE;"F06";"F06g";"FJ16";3;0;0;0;2;7;"Felújítások";"30";;;295979
FALSE;"F16";"F16";"FJ16";4;0;0;0;0;0;"Fejezeti kezelésû elõirányzatok";"";;;352151
FALSE;"F01";"F01a";"FJ16";4;1;0;0;0;0;"Fejezeti stabilitási tartalék";"1375,5";;1375,5;352140
FALSE;"F16";"F16";"FJ17";0;0;0;0;0;0;"XVII. NEMZETI FEJLESZTÉSI MINISZTÉRIUM";"";;;280489
FALSE;"F01";"F01a";"FJ17";1;0;0;0;0;0;"Nemzeti Fejlesztési Minisztérium igazgatása";"";12235,5;6895,3;280645
FALSE;"F01";"F01a";"FJ17";1;0;0;0;1;0;"Mûködési költségvetés";"";;;280645
FALSE;"F01";"F01a";"FJ17";1;0;0;0;1;1;"Személyi juttatások";"7351,2";;;280645
FALSE;"F01";"F01a";"FJ17";1;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"1984,6";;;280645
FALSE;"F01";"F01a";"FJ17";1;0;0;0;1;3;"Dologi kiadások";"9634";;;280645
FALSE;"F01";"F01a";"FJ17";1;0;0;0;2;0;"Felhalmozási költségvetés";"";;;280645
FALSE;"F01";"F01a";"FJ17";1;0;0;0;2;6;"Beruházások";"150";;;280645
FALSE;"F01";"F01a";"FJ17";1;0;0;0;2;8;"Egyéb felhalmozási célú kiadások";"11";;;280645
FALSE;"F12";"F12c";"FJ17";3;0;0;0;0;0;"Nemzeti Információs Infrastruktúra Fejlesztési Intézet";"";913,3;2200,1;252134
FALSE;"F12";"F12c";"FJ17";3;0;0;0;1;0;"Mûködési költségvetés";"";;;252134
FALSE;"F12";"F12c";"FJ17";3;0;0;0;1;1;"Személyi juttatások";"445,5";;;252134
FALSE;"F12";"F12c";"FJ17";3;0;0;0;1;2;"Munkaadókat terhelõ járulékok és szociális hozzájárulási adó";"115";;;252134
FALSE;"F12";"F12c";"FJ17";3;0;0;0;1;3;"Dologi kiadások";"2550,9";;;252134
